doc_id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronouns,f_12_proverb_do,f_13_wh_question,f_14_nominalizations,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_60_that_deletion,f_61_stranded_preposition,f_62_split_infinitive,f_63_split_auxiliary,f_64_phrasal_coordination,f_65_clausal_coordination,f_66_neg_synthetic,f_67_neg_analytic
114181,4.914004914004914,0.0,78.62407862407862,0.0,0.0,0.0,73.71007371007371,12.285012285012284,12.285012285012284,9.828009828009828,19.656019656019655,0.0,24.570024570024568,19.656019656019655,2.457002457002457,199.01719901719903,2.457002457002457,0.0,49.140049140049136,2.457002457002457,4.914004914004914,0.0,0.0,12.285012285012284,0.0,0.0,0.0,0.0,0.0,0.0,2.457002457002457,0.0,0.0,4.914004914004914,0.0,0.0,0.0,0.0,81.08108108108108,61.42506142506143,4.914004914004914,73.71007371007371,0.5969387755102041,5.280612244897959,2.457002457002457,4.914004914004914,0.0,0.0,4.914004914004914,0.0,9.828009828009828,4.914004914004914,0.0,7.371007371007371,4.914004914004914,19.656019656019655,2.457002457002457,2.457002457002457,22.11302211302211,2.457002457002457,4.914004914004914,0.0,2.457002457002457,17.1990171990172,7.371007371007371,0.0,12.285012285012284
116000,0.0,0.0,55.28846153846153,0.0,0.0,0.0,45.67307692307692,0.0,9.615384615384617,4.807692307692308,0.0,0.0,21.634615384615383,14.423076923076923,4.807692307692308,242.78846153846155,9.615384615384617,0.0,26.442307692307693,0.0,0.0,0.0,0.0,26.442307692307693,0.0,0.0,0.0,4.807692307692308,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211538461538462,4.807692307692308,76.92307692307693,74.51923076923077,14.423076923076923,57.69230769230769,0.5396039603960396,4.688118811881188,0.0,2.403846153846154,2.403846153846154,4.807692307692308,9.615384615384617,0.0,2.403846153846154,16.826923076923077,0.0,4.807692307692308,0.0,16.826923076923077,4.807692307692308,0.0,12.01923076923077,0.0,0.0,0.0,4.807692307692308,16.826923076923077,7.211538461538462,0.0,7.211538461538462
116062,0.0,0.0,41.87192118226601,4.926108374384237,0.0,0.0,34.48275862068965,27.093596059113302,14.778325123152708,9.852216748768473,0.0,0.0,12.315270935960593,32.01970443349754,4.926108374384237,243.8423645320197,2.4630541871921183,0.0,32.01970443349754,0.0,4.926108374384237,0.0,4.926108374384237,24.630541871921185,0.0,0.0,2.4630541871921183,2.4630541871921183,2.4630541871921183,2.4630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,4.926108374384237,7.389162561576354,96.0591133004926,49.26108374384237,9.852216748768473,41.87192118226601,0.5357142857142857,5.017857142857143,0.0,0.0,0.0,0.0,2.4630541871921183,0.0,4.926108374384237,14.778325123152708,0.0,2.4630541871921183,9.852216748768473,29.556650246305416,4.926108374384237,0.0,12.315270935960593,0.0,0.0,0.0,0.0,19.704433497536947,7.389162561576354,0.0,14.778325123152708
116479,0.0,0.0,51.470588235294116,2.450980392156863,2.450980392156863,0.0,34.313725490196084,12.254901960784313,12.254901960784313,2.450980392156863,0.0,0.0,9.803921568627452,34.313725490196084,14.705882352941176,237.74509803921566,2.450980392156863,0.0,24.509803921568626,0.0,2.450980392156863,0.0,0.0,14.705882352941176,0.0,0.0,0.0,0.0,4.901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,0.0,102.94117647058823,90.68627450980392,7.352941176470588,56.372549019607845,0.6329113924050633,5.154430379746835,0.0,2.450980392156863,0.0,0.0,12.254901960784313,0.0,7.352941176470588,7.352941176470588,7.352941176470588,2.450980392156863,2.450980392156863,14.705882352941176,2.450980392156863,2.450980392156863,22.058823529411764,0.0,0.0,2.450980392156863,2.450980392156863,26.96078431372549,4.901960784313726,0.0,12.254901960784313
11733,0.0,0.0,68.1265206812652,4.866180048661801,0.0,12.165450121654501,38.929440389294406,2.4330900243309004,19.464720194647203,9.732360097323602,2.4330900243309004,0.0,17.0316301703163,31.630170316301705,4.866180048661801,218.97810218978103,12.165450121654501,0.0,38.929440389294406,2.4330900243309004,0.0,0.0,0.0,17.0316301703163,0.0,0.0,0.0,0.0,9.732360097323602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866180048661801,12.165450121654501,60.82725060827251,80.2919708029197,12.165450121654501,68.1265206812652,0.5810473815461347,5.019950124688279,0.0,0.0,0.0,0.0,2.4330900243309004,0.0,2.4330900243309004,21.897810218978105,2.4330900243309004,0.0,7.299270072992701,17.0316301703163,2.4330900243309004,0.0,17.0316301703163,4.866180048661801,0.0,2.4330900243309004,4.866180048661801,9.732360097323602,12.165450121654501,0.0,12.165450121654501
11734,0.0,9.501187648456057,61.75771971496437,0.0,0.0,0.0,35.62945368171022,19.002375296912113,16.6270783847981,4.750593824228028,2.375296912114014,2.375296912114014,11.876484560570072,49.8812351543943,2.375296912114014,218.52731591448932,0.0,0.0,28.503562945368174,0.0,0.0,0.0,0.0,19.002375296912113,2.375296912114014,0.0,4.750593824228028,2.375296912114014,2.375296912114014,2.375296912114014,2.375296912114014,0.0,0.0,0.0,0.0,0.0,4.750593824228028,4.750593824228028,66.5083135391924,83.1353919239905,7.125890736342043,61.75771971496437,0.6311881188118812,5.287128712871287,0.0,0.0,2.375296912114014,0.0,4.750593824228028,2.375296912114014,2.375296912114014,14.251781472684087,4.750593824228028,4.750593824228028,4.750593824228028,33.2541567695962,2.375296912114014,2.375296912114014,21.377672209026127,0.0,0.0,0.0,0.0,7.125890736342043,16.6270783847981,0.0,14.251781472684087
118107,0.0,0.0,67.33167082294264,0.0,0.0,0.0,7.481296758104738,4.987531172069826,17.456359102244388,4.987531172069826,4.987531172069826,0.0,17.456359102244388,49.87531172069826,0.0,214.4638403990025,4.987531172069826,0.0,32.418952618453865,2.493765586034913,0.0,0.0,2.493765586034913,29.92518703241895,9.975062344139651,0.0,2.493765586034913,0.0,4.987531172069826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493765586034913,12.468827930174564,59.8503740648379,109.72568578553616,4.987531172069826,57.356608478803,0.5892857142857143,5.122448979591836,2.493765586034913,0.0,0.0,2.493765586034913,4.987531172069826,0.0,4.987531172069826,14.962593516209475,0.0,0.0,2.493765586034913,12.468827930174564,2.493765586034913,0.0,12.468827930174564,2.493765586034913,0.0,0.0,2.493765586034913,27.43142144638404,4.987531172069826,0.0,7.481296758104738
118127,0.0,0.0,52.50596658711217,0.0,2.3866348448687353,0.0,14.319809069212411,0.0,11.933174224343675,7.159904534606206,2.3866348448687353,0.0,14.319809069212411,16.706443914081145,2.3866348448687353,315.035799522673,7.159904534606206,0.0,52.50596658711217,2.3866348448687353,2.3866348448687353,0.0,2.3866348448687353,9.546539379474941,2.3866348448687353,0.0,4.773269689737471,0.0,4.773269689737471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773269689737471,4.773269689737471,71.59904534606206,126.49164677804295,23.86634844868735,57.279236276849645,0.5693430656934306,5.209245742092458,0.0,2.3866348448687353,0.0,2.3866348448687353,2.3866348448687353,0.0,4.773269689737471,28.639618138424822,2.3866348448687353,0.0,0.0,21.479713603818613,2.3866348448687353,2.3866348448687353,4.773269689737471,2.3866348448687353,0.0,0.0,2.3866348448687353,14.319809069212411,4.773269689737471,4.773269689737471,7.159904534606206
118332,0.0,4.975124378109452,49.75124378109453,0.0,0.0,0.0,52.23880597014925,0.0,14.925373134328359,7.462686567164179,4.975124378109452,0.0,9.950248756218905,37.31343283582089,4.975124378109452,226.3681592039801,2.487562189054726,0.0,34.82587064676617,0.0,0.0,0.0,2.487562189054726,24.875621890547265,0.0,0.0,2.487562189054726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.950248756218905,0.0,67.16417910447761,82.08955223880596,9.950248756218905,42.28855721393035,0.6132315521628499,5.198473282442748,0.0,0.0,0.0,2.487562189054726,7.462686567164179,0.0,7.462686567164179,22.388059701492537,0.0,2.487562189054726,7.462686567164179,17.412935323383085,2.487562189054726,0.0,14.925373134328359,2.487562189054726,0.0,0.0,4.975124378109452,17.412935323383085,7.462686567164179,0.0,9.950248756218905
119833,0.0,0.0,63.725490196078425,7.352941176470588,0.0,0.0,61.27450980392157,0.0,4.901960784313726,9.803921568627452,0.0,0.0,17.156862745098042,44.11764705882353,7.352941176470588,198.52941176470588,4.901960784313726,0.0,31.862745098039213,0.0,0.0,0.0,0.0,19.607843137254903,2.450980392156863,0.0,0.0,0.0,7.352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,7.352941176470588,90.68627450980392,83.33333333333333,17.156862745098042,44.11764705882353,0.5345268542199488,5.391304347826087,2.450980392156863,0.0,0.0,0.0,9.803921568627452,0.0,7.352941176470588,26.96078431372549,0.0,4.901960784313726,2.450980392156863,12.254901960784313,7.352941176470588,0.0,2.450980392156863,0.0,0.0,2.450980392156863,9.803921568627452,4.901960784313726,2.450980392156863,0.0,2.450980392156863
120634,2.493765586034913,2.493765586034913,57.356608478803,2.493765586034913,0.0,0.0,54.86284289276808,12.468827930174564,7.481296758104738,0.0,0.0,0.0,19.950124688279303,42.394014962593516,0.0,244.38902743142143,2.493765586034913,0.0,24.93765586034913,0.0,0.0,0.0,4.987531172069826,22.443890274314214,4.987531172069826,0.0,0.0,2.493765586034913,2.493765586034913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481296758104738,4.987531172069826,64.83790523690773,92.26932668329177,7.481296758104738,62.34413965087282,0.5688311688311688,5.244155844155844,0.0,0.0,0.0,2.493765586034913,7.481296758104738,0.0,0.0,12.468827930174564,0.0,9.975062344139651,0.0,14.962593516209475,17.456359102244388,0.0,19.950124688279303,0.0,0.0,2.493765586034913,9.975062344139651,12.468827930174564,9.975062344139651,0.0,7.481296758104738
121566,0.0,0.0,40.66985645933014,2.3923444976076556,0.0,0.0,55.02392344497608,11.961722488038278,4.784688995215311,9.569377990430622,0.0,0.0,7.177033492822967,19.138755980861244,7.177033492822967,246.41148325358853,0.0,0.0,28.70813397129187,2.3923444976076556,0.0,0.0,0.0,21.5311004784689,4.784688995215311,0.0,2.3923444976076556,0.0,2.3923444976076556,2.3923444976076556,0.0,0.0,0.0,0.0,0.0,2.3923444976076556,0.0,4.784688995215311,66.98564593301435,98.08612440191388,4.784688995215311,57.41626794258374,0.5955334987593052,5.32258064516129,0.0,2.3923444976076556,0.0,4.784688995215311,7.177033492822967,0.0,4.784688995215311,23.923444976076556,2.3923444976076556,4.784688995215311,2.3923444976076556,9.569377990430622,2.3923444976076556,0.0,14.354066985645934,0.0,2.3923444976076556,0.0,2.3923444976076556,14.354066985645934,4.784688995215311,0.0,7.177033492822967
122404,0.0,2.4096385542168677,33.734939759036145,7.228915662650603,0.0,0.0,7.228915662650603,9.63855421686747,2.4096385542168677,4.819277108433735,0.0,0.0,14.457831325301205,43.373493975903614,7.228915662650603,269.87951807228916,0.0,0.0,19.27710843373494,0.0,0.0,0.0,0.0,7.228915662650603,9.63855421686747,0.0,0.0,2.4096385542168677,7.228915662650603,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,2.4096385542168677,9.63855421686747,72.28915662650603,91.56626506024097,9.63855421686747,62.65060240963856,0.6460396039603961,5.534653465346534,0.0,0.0,0.0,0.0,7.228915662650603,0.0,7.228915662650603,26.50602409638554,0.0,0.0,4.819277108433735,4.819277108433735,2.4096385542168677,0.0,7.228915662650603,0.0,0.0,0.0,2.4096385542168677,21.686746987951807,12.048192771084338,0.0,2.4096385542168677
122416,0.0,0.0,40.094339622641506,4.716981132075471,7.0754716981132075,0.0,23.58490566037736,2.3584905660377355,9.433962264150942,9.433962264150942,2.3584905660377355,0.0,7.0754716981132075,16.50943396226415,2.3584905660377355,252.35849056603777,2.3584905660377355,0.0,11.79245283018868,2.3584905660377355,2.3584905660377355,0.0,0.0,21.22641509433962,9.433962264150942,0.0,0.0,0.0,4.716981132075471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716981132075471,4.716981132075471,80.18867924528301,56.60377358490566,2.3584905660377355,56.60377358490566,0.5637254901960784,5.046568627450981,0.0,0.0,0.0,4.716981132075471,2.3584905660377355,0.0,4.716981132075471,2.3584905660377355,0.0,4.716981132075471,0.0,9.433962264150942,11.79245283018868,0.0,4.716981132075471,2.3584905660377355,0.0,0.0,2.3584905660377355,35.37735849056604,4.716981132075471,0.0,0.0
122987,0.0,0.0,42.07920792079208,0.0,2.4752475247524752,0.0,7.425742574257425,4.9504950495049505,12.376237623762377,2.4752475247524752,2.4752475247524752,0.0,12.376237623762377,24.752475247524753,9.900990099009901,304.45544554455444,4.9504950495049505,0.0,14.85148514851485,4.9504950495049505,0.0,0.0,2.4752475247524752,14.85148514851485,2.4752475247524752,0.0,0.0,0.0,4.9504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9504950495049505,2.4752475247524752,91.58415841584159,69.30693069306932,2.4752475247524752,54.45544554455446,0.5538461538461539,5.253846153846154,2.4752475247524752,2.4752475247524752,0.0,0.0,2.4752475247524752,0.0,4.9504950495049505,12.376237623762377,0.0,4.9504950495049505,0.0,12.376237623762377,12.376237623762377,4.9504950495049505,2.4752475247524752,0.0,0.0,0.0,9.900990099009901,17.32673267326733,4.9504950495049505,0.0,2.4752475247524752
123184,0.0,0.0,46.91358024691358,0.0,2.4691358024691357,0.0,29.62962962962963,4.938271604938271,2.4691358024691357,12.345679012345679,0.0,0.0,12.345679012345679,34.5679012345679,0.0,276.5432098765432,7.407407407407407,2.4691358024691357,27.160493827160494,0.0,0.0,0.0,0.0,9.876543209876543,2.4691358024691357,0.0,2.4691358024691357,7.407407407407407,7.407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4691358024691357,9.876543209876543,86.41975308641975,106.17283950617285,7.407407407407407,41.97530864197531,0.5914786967418546,5.586466165413534,0.0,2.4691358024691357,0.0,0.0,0.0,0.0,4.938271604938271,24.691358024691358,4.938271604938271,2.4691358024691357,2.4691358024691357,27.160493827160494,4.938271604938271,0.0,7.407407407407407,2.4691358024691357,4.938271604938271,0.0,0.0,12.345679012345679,2.4691358024691357,0.0,7.407407407407407
123652,2.4813895781637716,12.40694789081886,52.10918114143921,2.4813895781637716,7.444168734491315,0.0,17.3697270471464,2.4813895781637716,7.444168734491315,7.444168734491315,2.4813895781637716,0.0,9.925558312655086,27.29528535980149,2.4813895781637716,277.9156327543424,12.40694789081886,0.0,34.7394540942928,0.0,0.0,0.0,0.0,2.4813895781637716,0.0,0.0,2.4813895781637716,2.4813895781637716,2.4813895781637716,0.0,2.4813895781637716,0.0,0.0,0.0,0.0,4.962779156327543,2.4813895781637716,7.444168734491315,106.69975186104217,89.33002481389578,4.962779156327543,81.88585607940446,0.5746835443037974,5.70126582278481,0.0,0.0,0.0,0.0,7.444168734491315,0.0,4.962779156327543,24.81389578163772,0.0,2.4813895781637716,0.0,14.88833746898263,0.0,2.4813895781637716,7.444168734491315,0.0,2.4813895781637716,0.0,2.4813895781637716,22.332506203473944,0.0,0.0,4.962779156327543
124001,0.0,2.4813895781637716,54.59057071960298,9.925558312655086,4.962779156327543,0.0,14.88833746898263,9.925558312655086,7.444168734491315,7.444168734491315,0.0,0.0,7.444168734491315,14.88833746898263,24.81389578163772,250.62034739454091,0.0,0.0,22.332506203473944,0.0,0.0,0.0,0.0,14.88833746898263,2.4813895781637716,0.0,2.4813895781637716,4.962779156327543,0.0,0.0,0.0,0.0,0.0,2.4813895781637716,0.0,0.0,7.444168734491315,12.40694789081886,91.81141439205956,57.07196029776674,2.4813895781637716,57.07196029776674,0.5680628272251309,4.827225130890052,0.0,2.4813895781637716,0.0,0.0,2.4813895781637716,0.0,7.444168734491315,7.444168734491315,0.0,4.962779156327543,0.0,2.4813895781637716,4.962779156327543,0.0,14.88833746898263,0.0,0.0,0.0,4.962779156327543,4.962779156327543,2.4813895781637716,0.0,4.962779156327543
124669,0.0,0.0,62.64501160092807,4.640371229698376,0.0,0.0,23.201856148491878,4.640371229698376,27.842227378190255,2.320185614849188,0.0,0.0,11.600928074245939,37.12296983758701,6.960556844547564,273.7819025522042,4.640371229698376,0.0,30.162412993039442,2.320185614849188,0.0,0.0,6.960556844547564,13.921113689095128,4.640371229698376,0.0,4.640371229698376,0.0,0.0,0.0,0.0,0.0,0.0,2.320185614849188,0.0,0.0,4.640371229698376,4.640371229698376,95.1276102088167,60.324825986078885,6.960556844547564,64.96519721577727,0.5474452554744526,5.3892944038929445,2.320185614849188,0.0,0.0,2.320185614849188,11.600928074245939,0.0,4.640371229698376,9.280742459396752,0.0,2.320185614849188,6.960556844547564,23.201856148491878,0.0,0.0,16.241299303944317,0.0,0.0,2.320185614849188,6.960556844547564,9.280742459396752,0.0,0.0,6.960556844547564
