doc_id,document,summary,document_word_count
40801990,"Speaking to BBC Newsnight, Ian Acheson admitted the suggestion was ""radical"" and ""controversial"" but said ""the risks of doing nothing are simply too high"". Mr Acheson said there was a danger a staff member could be murdered. Earlier, the president of the Prison Governors Association published a damning open letter on the state of prisons in England and Wales. There has been serious violence in prisons in Wiltshire and Hertfordshire in recent days - with riot-trained staff called into the latter earlier this week to restore order. ""There is a systemic and widespread instability in prisons and unless it is tackled, I really do fear that we're going to see a member of staff killed on duty,"" Mr Acheson told BBC Newsnight. He said the justice secretary should consider an appeal to experienced staff who have recently left to return, creating a task force to ""get back control"" in the worst affected prisons. ""If that isn't sufficient, I would suggest that you need extra resources sent into prisons simply to stabilise them short term, and you could consider, for example, using the Army for that."" ""It's a very radical measure. It's a controversial measure and it does carry some risk. ""But the risks of doing nothing are simply too high, in my view, to not at least consider - exceptionally and for a short period of time - getting resources onto the landings to restore order and control."" Mr Acheson, who last year led an independent review into Islamic extremism in prisons, lamented what he called the ""normalisation of extreme violence"". He said self-harm, suicide, and serious assaults - particularly against staff - are all rising and are at levels that would have been ""completely inconceivable"" in the past. Ministry of Justice (MoJ) figures showed a rise in violence in prisons, with 26,643 assaults in the year to March 2017. Of these, a record 7,159 were attacks on staff - equivalent to 20 every day. The MoJ insists action had been taken to increase prison officer numbers, but Mr Acheson said this needs to accelerated and that current staffing levels mean staff are ""harried, fearful and cannot function effectively"". ""There has to be some humility, frankly, from government to say,'We made a catastrophic mistake here in reducing staff so far and so fast."" He said staff ""need help now - not in six months' time"" and warned the ""consequences would be unthinkable"" of not providing this extra support.",A former prison governor says the government should consider calling in the Army to restore order in prisons.,568
35359919,"He was speaking after a court judgement in the case of Poppi Worthington. On Tuesday a family court judge ruled Paul Worthington carried out a ""penetrative"" attack on his daughter. Home Office minister Karen Bradley said no action could be considered until after a second inquest had taken place. Mr Worthington, 48, who denies any wrongdoing, cannot face criminal action unless new evidence emerges. Read more on this and other stories on our Local Live page. Sir Simon said the authorities must now ""look again"" following the ruling by High Court family judge Mr Justice Peter Jackson, which was made on the balance of probabilities. The former Liberal Democrat MP told BBC Radio 4's Today programme the ""very fact"" the judge had made the findings public ""must give cause for the authorities who deal with criminal matters to look again at the evidence"". Sir Simon said ""justice demands"" the original decisions in the criminal investigation be reviewed and he called for the Crown Prosecution Service (CPS) to reopen the case. He said: ""I'm sure they will review the case, I'm sure that is the right thing that should happen. ""If the justice system is about not just justice for the deceased but to make sure that the welfare of the children who are still alive is best looked after, then it must be in the interests of justice that there is a review now as to whether there was any criminal liability for anything that led to the death of this poor little child."" The BBC's legal affairs correspondent Clive Coleman There are some important legal distinctions involved in this tragic case. Mr Justice Peter Jackson made his finding that Paul Worthington assaulted his daughter on the civil standard of proof. That standard is ""the balance of probabilities"", in other words that it is more likely than not Paul Worthington carried out the assault. A finding in a civil court to this standard falls far short of a finding of guilt in a criminal case and should never be confused with it. The Crown Prosecution will charge a suspect with a crime and bring a case to court if there is a ""realistic prospect"" of a criminal conviction. That is similar to a ""balance of probabilities"" test in that it also means the CPS regard the evidence as making it ""more likely than not"" there will be a conviction.","A criminal investigation into a father found to have sexually assaulted his 13-month-old daughter shortly before her sudden death must be reopened, ex-justice minister Sir Simon Hughes says.",866
35997445,"The Bank of Scotland's latest PMI indicated output in the private sector declined last month, while the amount of new business continued to fall. Purchasing managers reported ""harsher business conditions"" in March. Meanwhile, a survey by business advisers BDO suggested the slowing services sector was ""knocking the confidence"" of Scottish firms. It indicated that business optimism had hit its lowest level in more than two years. The reports follow official figures released last week that showed growth in the Scottish economy all but stalled in the last quarter of 2015. The Bank of Scotland's PMI, which measures changes in manufacturing and services output, posted 48.5 in March, falling from February's 49.2. Any figure below 50 suggests economic contraction. The survey suggested the drop was led by a sharp contraction in the manufacturing sector, while a decline in business activity at service providers was more muted. It attributed the fall in new business orders to the sustained downturn in the oil and gas industry. Staffing levels in Scotland's private sector continued to fall in March, continuing a trend seen in every survey since December last year. However, the rate of job shedding remained slight. The findings contrast with a survey of about 100 employment consultants by Markit data consultancy, which suggested that recruitment picked up in Scotland last month. Bank of Scotland regional managing director for Scotland Alasdair Gardner: ""Scotland's private sector experienced harsher business conditions during March, as the current downturn intensified. ""Moreover, the struggles endured in the economy's oil and gas industry continued to take its toll on output and new order levels, which both contracted. ""As a result, job shedding is evident for the fourth successive month as firms looked to cut back on production costs."" BDO's latest Business Trends Report also painted a gloomy picture, suggesting that the slowing services industry was ""taking its toll"" on the Scottish economy. Its Output Index - which covers orders for the coming three months - dropped from 101.7 in February to 101.3 in March. Meanwhile, BDO's Optimism Index - which predicts growth six months ahead - fell to 99.4, its lowest level in more than two years. According to the report, services sector output has now fallen for five months in a row. BDO said the picture looked worse for manufacturing, with lower optimism ""giving a strong indication"" that firms' order books will decline sharply in the next six months if nothing changes.",Two separate business surveys have suggested the recent downturn in the Scottish economy may be intensifying.,469
25216157,"She said he made the threat after she had shown reluctance to give evidence at the trial of her assistants, sisters Francesca and Elisabetta Grillo. The Italian sisters deny fraud. Isleworth Crown Court has been told by their defence they were allowed to spend on credit cards by Ms Lawson in return for covering up her cocaine use. She said that the allegations that have been made about her at the trial had followed ""a long summer of bullying and abuse"" from her then husband, to whom she referred as ""Mr Saatchi"" while giving evidence. ""I have been put on trial here where I am called to answer, and glad to answer the allegations, and [in] the world's press,"" she said. Ms Lawson said she had been reluctant to give evidence in the trial, which had provoked an angry reaction from Mr Saatchi. ""He had said to me if I didn't get back to him and clear his name, he would destroy me,"" she said. Ms Lawson said following the ""awful incident at Scotts"", the ""false"" drugs allegations began circulating on a ""PR blog"". Mr Saatchi was cautioned for assault after images of him grasping Ms Lawson by the neck at the London restaurant appeared in a newspaper. She said the allegations on the blog were ""dedicated to salvaging Mr Saatchi's reputation and destroying mine"". On Friday, Mr Saatchi told the court that he had ""no proof"" that Ms Lawson had ever taken drugs. The couple divorced in July after 10 years of marriage. The Grillo sisters, Francesca, 35, and Elisabetta, 41, are accused of using credit cards loaned to them by the couple to spend more than Â£685,000 on themselves. Ms Lawson told the court that Elisabetta did not have a strong moral compass, but she did not believe her ""to be a bad person"". She said the 41-year-old was a ""stalwart"" who had helped her through the death of her first husband, John Diamond. The TV cook said the allegations of fraud ""broke our heart"" when they were revealed to her and Mr Saatchi. Ms Lawson said Elisabetta had been ""a rock"", adding: ""I would have done anything for her."" Defending the Grillo sisters, Anthony Metzer QC asked Ms Lawson if Mr Saatchi had a temper. She said he ""did have a temper and I don't think that anyone can be in any doubt he had a temper"", adding that she had confided in Elisabetta about Mr Saatchi's outbursts.","TV cook and author Nigella Lawson has told a court her ex-husband Charles Saatchi threatened to ""destroy"" her with ""false"" allegations of drug use.",661
30173479,"He joined Mercedes in 2013 after non-executive chairman Niki Lauda promised they would make him world champion. After winning Sunday's Abu Dhabi Grand Prix to clinch the title, Hamilton, 29, said: ""I wanted to be part of something building and growing. ""I feel this is just the beginning. What this team has put together is something incredibly special."" Media playback is not supported on this device Hamilton won the title by 67 points after a tense season-long battle with team-mate Nico Rosberg. He is one of seven men to win the championship twice, leaving him one behind three-time victors Sir Jack Brabham, Sir Jackie Stewart, Lauda, Nelson Piquet and Ayrton Senna. Alain Prost and Sebastian Vettel are the only four-time winners, Juan Manuel Fangio has five, while Michael Schumacher leads the way with seven. Hamilton continued: ""We've got great people in their right positions and me and Nico will continue to push the team forward. ""As will the boss of Mercedes, who has been so committed and building the best engine. These guys know just as much as I do, it's been phenomenal this year. ""It's really important the steps we take moving forwards to continue improving and I 100% believe the team will do that."" Team-mate Rosberg signed a new contract with Mercedes until at least the end of 2016 in May this year, while Hamilton has a contract with Mercedes until the end of next year. He and the team delayed negotiations over a new deal until the title had been decided so Hamilton could concentrate on his racing. Media playback is not supported on this device Mercedes F1 boss Toto Wolff has said they will sit down in the coming days and discuss the new deal and both Stevenage-born Hamilton and his team expect to continue together into a new contract. Hamilton said: ""I definitely don't feel I am looking for a new challenge. We have a year to go, so there's no particular rush but this is my home and I'm very happy here."" Mercedes non-executive chairman Lauda added: ""I asked him to leave McLaren and come to Mercedes and he said'when are we going to be competitive'. I said I could guarantee him a world championship and in the second year here it is. ""We are going to do this [contract] in the next two weeks.","Lewis Hamilton says winning his second world title is the start of ""something special"" for himself and Mercedes.",418
28053513,"Media playback is not supported on this device Online gambling firm 888poker said it had ""decided to terminate its relationship"" with ""immediate effect"". Everyone knows what they've done to Luis. They wanted him out of the World Cup. Perfect, they did it. They chucked him out of there like a dog The Liverpool player, 27, was handed a four-month ban by governing body Fifa after being found guilty of biting Chiellini during a World Cup match. Liverpool are seeking legal advice as Suarez cannot play for either club or country until the end of October. He misses the rest of the 2014 Fifa World Cup in Brazil. Uruguay will play Colombia in the last 16 on Saturday after qualifying from Group D behind Costa Rica. Suarez joined 888poker as a worldwide ambassador shortly before the World Cup, and produced several video diaries for the website during the tournament, including one after his two goals in the 2-1 victory over England. Suarez's boot deal with Adidas could also be in jeopardy after the sportswear manufacturer announced on Thursday it would consider its partnership with the player. Liverpool remain unsure whether Suarez will be allowed to train during his ban, with the player set to earn about £3m during the time he is on the sidelines. But while his future is unclear, it is understood the club have no intention of off-loading him on the cheap this summer, with both Barcelona and Real Madrid known to have had an interest in the player. Suarez learned of his ban on Thursday after Fifa decided to open disciplinary proceedings. He was judged to have bitten centre-half Chiellini on the left shoulder towards the end of Tuesday's group game, which Uruguay won 1-0 to qualify for the next stage. Suarez denied the allegations, claiming Chiellini had bumped into him. But Fifa decided he was guilty and handed him the longest ban in World Cup history. As well as a four-month ban from any football-related activity, Suarez was also given a nine-match international suspension. Spanish side Barcelona, however, remain keen on signing the striker. Meanwhile Chiellini says the four-month ban given to Suarez is excessive. The Juventus player said he has ""no feelings of joy, revenge or anger against Suarez"". ""Liverpool will not cash in on one of the world's best strikers for the sake of it - the owners will do what they feel is right for the club.",Uruguay striker Luis Suarez has lost a sponsor after he was banned for biting Italy defender Giorgio Chiellini.,819
33189486,"Det Con Malcolm Turner said he saw no ""signs of life ""on Kevin Traynor as he lay on the pitch. The inquests focused on the apprentice joiner's death and that of his elder brother Christopher, 26. Ninety-six people died as a result of a terrace crush at the 1989 Liverpool v Nottingham Forest FA Cup Semi-Final. Liverpool fan Jonathon Ellis, who stood in front of Kevin in pen three in the Leppings Lane end, said the pressure was ""a bit like a vice getting tighter and tighter"". He said: ""You got to a point when you literally couldn't move. My arms were down by my side - I couldn't move them up at all."" Mr Ellis said Kevin's chest was pressing against his shoulder, adding: ""I remember him looking at me because our heads were very close together. ""He was asking me'help me, help me, help me out'."" Mr Ellis said: ""He did say to me'I can't breathe' - I can't quote the exact words but it was'help, get me out, I can't breathe.'"" He said he tried to reassure Kevin by saying ""you will be out soon - there are people climbing over the front"". Mr Turner helped carry the teenager off the terraces at about 15:15 BST and laid him on the pitch. His mouth was ""full of vomit"" and he was ""discoloured"". The officer said he could not find a pulse in Kevin's neck or wrist and his pupils did not respond. He told the inquests a doctor also checked pulse and pupils but said the teenager had ""gone"" and ""we should leave him"". Brenda Campbell, representing Kevin's family, asked Mr Turner if he considered putting Kevin into the recovery position. Mr Turner responded: ""If we had found a pulse or seen any reaction in his pupils, then yes, I would have cleared the vomit and put him in the recovery position. ""Having checked him and found nothing - and also been confirmed by a man who said he was a doctor - there seemed little point."" BBC News: Profiles of all those who died The jury also heard about efforts to save Christopher Traynor. PC David McEwan gave him mouth to mouth resuscitation, while PC Kevin Landers did chest compressions but Christopher showed no signs of life. An advertising hoarding used as a makeshift stretcher broke on the way up the pitch and Christopher was placed on to the ground, the hearing was told.",A policeman who carried a 16-year-old Hillsborough victim off the terraces said there seemed little point in putting him in the recovery position.,456
40011947,"More than 500 works by artists including Tracey Emin and Gilbert & George will go on show at Sotheby's in London, before being sold at auction. Testino is known for his glamorous, vibrant photos of the rich and famous. He describes his art collection as ""precious"" and ""a document of my time, of my eye, of the people I believe in"". Born in Lima, Peru in 1954, Testino came to London in 1976. Initially he struggled to make a living as a photographer. ""When I arrived in England I really had no knowledge of anything to do with art,"" he explains. He knew, he says, that he needed to learn more about photography, ""to train myself"" and ""by looking at other photographers I was inspired by them"". Eventually he started making money and he bought his first photograph in the early 1980s. It was a picture of the actress Vivien Leigh by the surrealist photographer Angus McBean. ""I like beauty and I think she was one of those women gifted with beauty. ""Beauty today is considered a bit banal and a bit empty and a bit superficial. In the art world you probably can't mention that word, because it's not interesting or not deep enough. But I'm just always amazed by it."" His collection grew from there. He purchased works by Cecil Beaton and Richard Avedon - men who had first inspired him to pick up a camera. Later, under the guidance of the gallery owner Sadie Coles, he started buying fine art. And while most of us are advised to buy what we like, Testino adopted a different approach. ""I was collecting things that amazed me. Things that weren't like me. ""What you like, you know already, so the time that it's going to last in your head is limited. Whilst things that you don't understand, but that attract you and puzzle you and confuse you, those are the things that you need to be looking at, because those are the things that will make you change your point of view. Those are the ways we grow."" Over the past 30 years, Testino has built up a wide-ranging collection of work by artists from 45 different countries. The most valuable work in the sale is by the American Sterling Ruby, called SP114. Created using spray paint, it was inspired by the graffiti scene on the streets of Los Angeles.",The extensive private art collection of the legendary photographer Mario Testino is to go on public display for the first time in the UK.,785
23166053,"The notes are understood to have been accidentally left in a House of Commons toilet by a junior aide. They suggest the Labour leader was braced for attacks on Labour's relationship with the unions. A row about the alleged influence of the Unite union on candidate selection dominated this week's session. Labour sources have accepted the notes - left near the division lobby in the House of Commons - are genuine. It is understood they were left in the toilet by Jonathan Reynolds, who is Mr Miliband's parliamentary private secretary. The notes include pre-prepared lines on Tom Watson, campaign organiser for the Labour party, one of whose assistants was a candidate in a controversial candidate selection process in Falkirk. Most computers will open PDF documents automatically, but you may need Adobe Reader Download the reader here The notes, which cover two and half sides of A4 paper, are divided into different headings. They include the lines: ""I'll take Tom Watson over Andy Coulson any day and I'd far rather have Tom Watson working for me who led the campaign on the phone hacking scandal than have brought Andy Coulson into the heart of Downing Street."" Mr Miliband went on to raise Mr Coulson, the PM's former director of communications who is facing charges of phone hacking and bribing public officials during his former career as a journalist, in Wednesday's clash. But he did not mention Mr Watson - a former close ally of Gordon Brown who is Labour's deputy chairman - and also omitted the line in the notes saying the party was ""taking action"" over the Falkirk affair. Unite, the UK's largest union, is at the centre of a row over the selection of a new Labour candidate to fight the next election in the Scottish constituency. Labour's National Executive Committee has taken control of the process from the local party after allegations of interference by Unite and an as yet unpublished Labour report has found evidence of unions packing local membership lists. Labour insist Mr Miliband has moved swiftly and decisively to order an inquiry into Falkirk within hours of allegations being raised, but senior figures have called for the report into the affair to be published and warned it risks damaging the party. Mr Cameron seized on the issue at the weekly session of PM's questions, challenging Mr Miliband on his links with the trade unions and claiming ""we have a situation in this country where we have got one of our political parties where it has become apparent votes are being bought, people are being signed up without consent"".",Ed Miliband's briefing notes for Prime Minister's Questions - revealing his planned lines of attack against David Cameron - have been revealed.,791
39845685,"David Dimbleby will host the programmes in which Mr Corbyn and Mrs May, the Conservative leader, will face audience questions consecutively on 2 June. SNP leader Nicola Sturgeon and Lib Dem Tim Farron will appear on 4 June. There will also be a live debate featuring senior figures from seven parties on BBC One on 31 May. The debate from Cambridge, moderated by Mishal Husain, will feature Conservative, Labour, Liberal Democrat, SNP, Plaid Cymru, Green Party and UKIP people. Other programmes include Election Questions to Plaid Cymru leader Leanne Wood from Swansea on 4 June, and Election Questions to UKIP leader Paul Nuttall from Bristol. The final BBC debate will be a Newsbeat Youth debate on 6 June with an audience of 18-25 year olds hosted by Tina Daheley in Manchester, featuring seven senior politicians from the main parties. It will be broadcast on BBC Radio 1 and the BBC News Channel at 21:00 BST and then on BBC One at 22:40. In addition, Mrs May and her husband Philip are also expected to appear on BBC's One Show on 9 May, with Mr Corbyn to appear later during the campaign. Jonathan Munro, head of BBC Newsgathering, said: ""We have an exciting line up of special programmes over the General Election period... bringing Theresa May and Jeremy Corbyn in front of the same Question Time audience on the same night to be quizzed by the public. ""It is firmly in the public interest for audiences to hear from those seeking election. We know they connect with these formats because they are a public moment to focus on and audience members from all across the country get the chance to ask politicians their own questions."" The announcement of the programmes comes after Theresa May said she would not take part in TV debates with Jeremy Corbyn ahead of the general election, saying she preferred ""to get out and about and meet voters"". The PM's stance prompted Mr Corbyn to insist he would not take part in any head-to-head TV election debates without Mrs May. He said the only debate he wanted was one between the ""two people who could form the next government"". The key points of the BBC's announcement this morning is that, first, something - as opposed to nothing - is happening, which is a victory for BBC audiences. Second, the government will be happy that while Theresa May is participating (in one of two special editions of Question Time), she isn't going to share a stage with Jeremy Corbyn.",The BBC has unveiled details of its election programmes - with Theresa May and Labour leader Jeremy Corbyn set to take part in Question Time specials.,779
36515471,"The 20-year-old former Kilmarnock forward has signed a one-year deal at Tynecastle after leaving relegated Dundee United. ""I'm pleased to get him,"" Neilson told BBC Scotland. ""I think he has good potential. He still has a long way to go but he is the type of player we want to get in."" United paid Killie a transfer fee of around £150,000 for Muirhead, handing him a three-and-a-half year deal in January 2015, but he only scored twice in 27 appearances. He spent time on loan at Partick Thistle last season, scoring twice in eight games, with both goals coming against Kilmarnock in a 5-2 victory. Muirhead was released by United in late April and Neilson hopes to coax the best form out of the Scotland Under-19 international after a frustrating spell at Tannadice. ""We all knew of his time at Kilmarnock,"" he said. ""We had looked at him, then obviously Dundee United came in and paid a big fee for him and he went there. ""The way things have worked out with United getting relegated there was an opportunity to get back in and we have managed to do something. ""He did really well at Kilmarnock. We think coming here he still has a lot of hard work to do. We want to bring in Scottish players as well we want to develop."" Neilson confirmed that two further signings, Conor Sammon and Faycal Rherras, will join up with the squad for pre-season training this week. ""Two good players and two good additions to the squad,"" Neilson said. ""Connor gives us a bit experience up front. He played really well when he was at Kilmarnock and got a big move to England. He has played at the highest level down there so I'm really pleased top get him. ""Rherras is a good addition at left back. He is young, he needs to develop. He has played at the top level in Belgium. He has recently been playing for the Moroccan under-23s. He is a good player and another we think we can develop."" Neilson also hopes to bring in a goalkeeper before Monday's deadline for players to be registered for the first Europa League qualifier on 30 June. ""There has been a lot of goalkeepers put to us and we are still going through it and trying to get the right one,"" he said.",Hearts head coach Robbie Neilson says Robbie Muirhead has an opportunity to get his career back on track at Tynecastle.,455
39555715,"Joseph Smith suffered multiple injuries when the Ford Focus car he was travelling in smashed into oncoming traffic on Cardiff's Western Avenue. Cardiff Crown Court has heard he was not using a booster seat at the time. Stepfather Dean Collins, 24, from St Mellons, denies causing death by dangerous driving in September 2015. The jury heard Mr Collins was driving towards Barry in Vale of Glamorgan to take Joseph to football practice along with his daughter, partner Laura and her mother Michelle, when the collision happened near a Tesco store. Giving evidence in his defence, Mr Collins said he remembered approaching traffic lights but cannot remember anything afterwards except waking up injured in the car. Mr Collins, who tore his aorta and broke his femur, pelvis and ribs in the crash, said he had since travelled along the road as a passenger in a bid to try to jog his memory but it had not worked. ""I want to remember. I can't, I don't know if it's a body shock - it doesn't want me to remember, but I just can't,"" he said. Cross examining Mr Collins, Janet McDonald, suggested he did not want to remember because he did not want to accept he was at fault. She said witnesses had described Mr Collins driving erratically before the crash, undertaking and weaving in and out of the traffic like an ""idiot"" and a ""boy racer"". She said: ""Is it just your way of facing up, or not facing up, to what happened? Mr Collins replied: ""No, I think it's my way of coping with that day and losing my son. ""I was involved in a tragic accident."" ""A tragic accident that could have been avoided,"" Ms McDonald replied. ""It wasn't avoidable,"" Mr Collins said. Ms McDonald asked: ""How can you say that? You just don't want to accept you were at fault."" ""No,"" Mr Collins said. The jury also heard Mr Collins had passed his driving test just three months before the crash and was not wearing a seat belt at the time. Joseph was wearing a seat belt but was not in a booster seat, as is required for children under 12 or those under 135cm (53in) tall. Mr Collins said he did not realise Joseph should have been using one. ""I thought he was tall enough. I never done anything in a malicious way.","A driver involved in a head-on crash which killed a five-year-old boy cannot remember anything about the collision, his trial has heard.",503
31100890,"There were 3.5 million cases of guinea worm worldwide when Jimmy Carter's organisation started tackling the disease in 1986. Now there are just 126 cases globally - many of them in South Sudan and Mali. Mr Carter acknowledged that Ebola had diverted some resources - but said this was ""only proper"". Eradication of guinea worm would make it the first human disease to have been wiped out since smallpox - and the first to be eliminated without a vaccine or medicine. The highly debilitating infection comes from a parasite and is spread by drinking contaminated water. Mr Carter told me: ""It's hard to get our people and vehicles into South Sudan and Mali, because of the conflict in both those countries. ""But we're making good progress there, as well as in Chad and Ethiopia, where the remaining cases are. ""It's impossible to determine exactly when we'll do away with it - but I think it will be in the next two or three years at the latest. ""Once the disease begins, you can't do anything about it until the worm comes out of the human body. ""That takes about a month, because the worm is about a metre long. It's a horrible disease, a terrible affliction."" The organisation he founded, the Carter Center, has visited all 26,300 villages - mostly in sub-Saharan Africa - which have had guinea worm, to train people in dealing with it and preventing it. The former president added: ""Once the water is contaminated, if people don't use a proper filter cloth for every drink, the disease can come out of that pond of filthy water again. ""So we have to monitor villages even if they didn't have a case last year, because they might have a case this year. ""You have to be constantly vigilant. ""There's no doubt Ebola has taken away some effort from fighting guinea worm in Mali - but it's very proper that people have concentrated on Ebola."" He said efforts to tackle other health conditions had been temporarily diverted to focus on Ebola. ""We've trained 144 psychiatric nurses in Liberia - because there have been terrible problems in that country with mental health. ""Their work has been diverted into helping fight Ebola, but they'll go back to their psychiatric work now. ""The crisis needed to be met and we were glad to turn those nurses loose to work on Ebola.""","A devastating tropical disease should be eradicated within three years, says the former American president leading the fight against it.",694
33063748,"Major UK banks, apart from Barclays, have announced they will offer the new system. So, too, will many retailers. Apple Pay allows owners of an iPhone 6 or an Apple watch to pay by touching their devices on contactless pads. But banks have told the BBC payments will be capped at £20, similar to existing contactless payments. The limit on contactless debit and credit cards is due to rise to £30 in September. While that is likely to be the limit for most Apple Pay transactions, it is thought that agreements with some retailers may allow for higher payments too. ""The majority of terminals will work to a £20 cap, whether with a debit or credit card, or a contactless device,"" a spokesperson for Mastercard told the BBC. However, rival card provider Visa said many retailers would be hoping to offer higher value transactions as soon as possible. ""Not all retailers will have the limit at launch - and there will be others who will choose to get rid of it all together in time,"" said a Visa spokeswoman. Higher transaction limits are partly possible because Apple Pay is thought to offer greater protection against fraud. The system grants a one-off pay token to the retailer, instead of passing across bank account details. Fraud on contactless cards currently accounts for 0.7p in every £100 that is spent, according to industry body, the UK Cards Association. Apple Pay also allows customers to pay online, by using finger print technology. Retailers including Marks and Spencer and Waitrose have announced they will offer the service when it launches. However Tesco said it had no plans to formally adopt the system, although the technology will work in some of its stores in London which already have contactless payment facilities in place. Asda said it would not be taking part. Its parent company Walmart has not signed up to Apple Pay in the US. Sainsbury's also said it had no plans to offer Apple Pay. However, any retailer with contactless technology already installed may find it has no choice but to accept payment, as Apple Pay uses the existing contactless system. London Underground, for example, said that visitors from the United States who are registered with Apple will already be able to use their phones to pay for tube journeys. Contactless journeys on buses and the Tube in the capital account for 17% of all such transactions in the UK.","Most payments using the new Apple Pay system will be limited to £20 when it launches in the UK in July, the BBC understands.",448
34363075,"He told activists that the party must ""radiate optimism"" and its recent success would be ""worthless"" if the UK did not leave the European Union. His message comes amid divisions over which anti-EU campaign group to back. Party leader Nigel Farage has endorsed the umbrella Leave.eu group while Mr Carswell has suggested he would back a separate group, Business for Britain. On Friday, Mr Farage suggested this difference of opinion showed Mr Carswell had ""residual loyalties"" to the Conservatives - from whom he defected last year. In his main address to the party's conference in Doncaster, which came after a day of behind-the-scenes tensions between UKIP's sole MP and other UKIP figures, Mr Carswell said UKIP must throw everything it had at the in-out referendum on Europe, to be held before the end of 2017. Mr Carswell urged the party to make an ""upbeat"" case for leaving the EU, arguing the UK was ""more tolerant and open than ever"" and UKIP ""must never blame outsiders"" for problems caused by politicians. ""We must be prepared to work with anyone, left or right, politician or undecided,"" he said. ""There are good patriotic politicians in all parties and we must work with them all."" He thanked UKIP members for helping electing him twice in the space of eight months, firstly in a by-election and the general election, saying ""my win in Clacton wasn't my victory, it was UKIP's victory, it was their victory"". He told the BBC he was ""very loyal to people called Eurosceptics in all parties"", insisting ""we're on the same side"" and he had no doubt about remaining in UKIP. The gathering in Doncaster is being dominated by the forthcoming referendum on the UK's future in Europe, with Mr Farage urging activists to seize the opportunity of the first public vote on Europe for more than 40 years. The exact date of the referendum has yet to be announced and the official ""in"" and ""out"" campaigns and who will lead them have yet to be officially announced. Speaking to delegates on Friday, Mr Farage appealed to his members to put ""country before party"" over the next two years and hailed a ""show of unity"" among anti-EU groups, who have formed Leave.eu to push for a UK exit. Several of the disparate groups now joining forces within Leave.eu addressed the conference.","Douglas Carswell has said UKIP must be willing to ""work with anyone"" to win the vote on the UK's future in Europe.",626
36603501,"A poll commissioned by Pride in London asked more than 1,000 LGBT+ people how they felt about discussing their private lives in public. Of those surveyed, 74% said they felt the need to hide their sexual orientation or gender identity. Pride said its findings were ""striking"". LGBT stands for lesbian, gay, bisexual and transgender. The plus sign represents other sexual and gender groups. The charity - which organises London's annual gay pride event - commissioned a second survey among the general population, which showed a ""huge difference"" compared with LGBT+ people. I have to hide the fact I'm a lesbian simply because my parents would disown me. I'm currently engaged but I have to tell lies day in, day out. It kills me. My eldest brother and his partner know, but they live at the other end of the country and am lucky if I see them once a year. If I don't have to tell people I'm gay, then I won't, as there's nothing more painful than seeing that disgust in their eyes and in their body language. About 10 years ago, I tried to tell my mum that I was gay. She pretty much gave me an ultimatum of, ""If you want to live under my roof you will be straight, otherwise get out"". She says that it's because we're a Catholic family, but truth be told I think it's more the case of her generation just isn't accepting. I can't bear the thought of my family being absolutely ashamed of and disgusted with me all because I cannot help the fact that I am a lesbian. There is a stigma in our society about coming out. Heterosexual couples don't have abuse yelled at them for being straight, so why do we? A lot of people to this day think that we choose this lifestyle, but we don't. No one would ever choose to face the hate, stigma and abuse that we get day in and day out, to be victimised just because of who it is we love. I met my partner in 2013. She is my best friend, my lover, and my soulmate and truly the best thing that has ever happened to me. We are hoping to get married in either the autumn or the winter of 2018. We are currently planning the details, but it's hard as all of her family will be in attendance, and I won't have anyone, so it's a balancing act.","A majority of the LGBT+ (lesbian, gay, bisexual and transgender) community feel the need to lie about their gender or sexual identity, a survey suggests.",531
40264371,"A spokesman for the first minister said they had spoken about the impact the election could have on Brexit. But he said there was ""no discussion of a referendum"" during the meeting. Ms Sturgeon has said that she would ""reflect carefully"" on her plans after the SNP lost 21 seats in the election. She has conceded that proposals for a second vote on leaving the UK were ""undoubtedly"" a factor in the result. Opposition parties - and some figures from within the SNP - have called on Ms Sturgeon to shelve her plans for a referendum. Speaking to journalists after the cabinet meeting, her spokesman said Scottish ministers had agreed there could now be ""a substantial opportunity for alternatives to a hard Brexit"" following the Conservatives' failure to win an overall majority in the election. But when asked if the Scottish cabinet had considered the impact of the election on its referendum plans, he added: ""There was no discussion, no. ""There was a discussion of the outcome of the election in relation to Brexit, but no specific discussion of a referendum."" The spokesman insisted he was ""not going to pre-empt the first minister"" on the issue. He said: ""I'm not going to outline any position on independence or a referendum because it's for the first minister to do that, and she has indicated she will do that in due course."" The spokesman was asked why Ms Sturgeon was calling for amendments to be made to the UK's Brexit plans in the wake of the election, but had not yet announced any change to her proposals for a second independence referendum. He responded: ""The fact remains the SNP won a majority of seats in Scotland, Theresa May and the Conservatives did not win a majority of seats in the UK, so there is a difference, there is a distinction to be drawn there."" Almost immediately after the UK voted to leave the European Union in June 2016, the first minister said a fresh ballot on independence was ""highly likely"". And in March of this year, Ms Sturgeon said she wanted the vote to be held between the autumn of 2018 and the spring of 2019, when the terms of the Brexit deal are known. The first minister was due to outline the ""next steps"" towards a second referendum after Holyrood's Easter break - but her statement was delayed by the election, with her spokesman saying he does ""not have a timescale"" for when it might take place.",Nicola Sturgeon and her cabinet did not discuss their plans for a second independence referendum when they met for the first time since the general election.,660
